song_id,title,artist,genre,subgenre,mood,energy,bpm,valence,danceability,acousticness,popularity,instrumentalness,speechiness,liveness
5pddmkNwatcLOEqDqj7xEp,Perrengue - Ao Vivo,Gusttavo Lima,edm,pop edm,happy,0.866,123.11,0.909,0.826,0.332,73,0.0,0.0355,0.665
7GAaTpSoTWUTbP2Yxlt4Hd,Need You Now,Lady Antebellum,edm,pop edm,relaxed,0.717,107.884,0.316,0.581,0.0298,73,0.000186,0.0318,0.243
2x8TNY9KwNvD19gVGs4WOP,Ela É do Tipo,MC Kevin o Chris,edm,pop edm,chill,0.398,90.695,0.633,0.632,0.945,73,0.0,0.373,0.228
65i9Mc7h1CG7ssI1OhMPcT,Onze e Pouquinho,Dilsinho,edm,pop edm,focused,0.597,140.03,0.746,0.609,0.722,73,0.0,0.0378,0.158
0nxYyX5PIHJqF4VSb4CIFV,All This Love (feat. Harlœ),Robin Schulz,edm,pop edm,relaxed,0.801,124.068,0.425,0.469,0.0715,73,0.0,0.0834,0.49
5yFSF6qQA1rcLsQRnBsZgb,All Falls Down (feat. Juliander),Alan Walker,edm,electro house,focused,0.678,97.976,0.662,0.658,0.303,73,0.0,0.058,0.361
4QUA94c3ycZm8dnpPih4sf,One Night (feat. Raphaella),MK,edm,electro house,intense,0.896,123.967,0.195,0.486,0.0015,72,0.0443,0.0346,0.217
3mruwwpKfG5NYmnEr6O5Dw,Post Malone (feat. RANI) - VIZE Remix,Sam Feldt,edm,electro house,relaxed,0.887,124.017,0.345,0.687,0.00438,72,0.00629,0.0564,0.172
4fwbGKNExPtPHbor1TBSY4,Unconditionally,Katy Perry,edm,pop edm,relaxed,0.725,128.861,0.358,0.397,0.00266,72,0.0,0.043,0.208
2GyA33q5rti5IxkMQemRDH,I Know What You Did Last Summer,Shawn Mendes,edm,pop edm,happy,0.761,113.965,0.745,0.695,0.104,72,0.0,0.0864,0.147
190jyVPHYjAqEaOGmMzdyk,Beauty And A Beat,Justin Bieber,edm,pop edm,relaxed,0.843,128.002,0.534,0.601,0.000704,72,5.27e-05,0.0593,0.0681
3KwwE4sgCzMaKWq6QBebmX,Me Too,Meghan Trainor,edm,pop edm,focused,0.694,123.829,0.835,0.934,0.0962,72,1.2e-06,0.101,0.478
0M98PvIvx7vZ8LDpzMw1hB,Kill This Love,BLACKPINK,edm,pop edm,relaxed,0.861,131.974,0.58,0.738,0.32,72,0.00175,0.237,0.325
3zECQWhwAEydeK9jUTPamo,Where Have You Gone (Anywhere),Lucas & Steve,edm,progressive electro house,intense,0.767,124.071,0.239,0.618,0.00552,72,0.0,0.0489,0.147
1bM50INir8voAkVoKuvEUI,OMG (feat. will.i.am),Usher,edm,pop edm,relaxed,0.745,129.998,0.326,0.781,0.198,72,1.14e-05,0.0332,0.36
5E00xRhYsooyC3MBA2H848,Stars,VIZE,edm,electro house,relaxed,0.85,127.883,0.35,0.617,0.0287,72,0.0,0.114,0.159
4Jv7lweGIUOFQ7Oq2AtAh9,I Follow Rivers - The Magician Remix,Lykke Li,edm,electro house,relaxed,0.696,121.974,0.306,0.786,0.0234,72,0.0019,0.0428,0.0839
1SG6r7daFfpzPcU15luVqB,Never Change,Don Diablo,edm,electro house,intense,0.954,125.89,0.236,0.553,0.00377,72,0.0429,0.0575,0.408
2lm3Ric7MeBk8hLfsiVokr,Pouco a Pouco (Ao Vivo) (feat. Sorriso Maroto),Dilsinho,edm,pop edm,focused,0.648,148.052,0.692,0.485,0.862,72,0.0,0.0362,0.864
5dS2dvXVPe7AR6UwBpnomW,Make It To Heaven (with Raye),David Guetta,edm,electro house,relaxed,0.92,126.035,0.35,0.587,0.0936,72,0.073,0.0914,0.185
3wSrPtJpnGaUC2hOmJy0BV,Beast (All as One),Dimitri Vegas & Like Mike,edm,electro house,relaxed,0.985,135.24,0.393,0.333,0.0326,71,0.769,0.0563,0.226
14hJ5tc1VCFMWhVn9axRTC,Life Of The Party,Shawn Mendes,edm,pop edm,relaxed,0.614,113.979,0.161,0.667,0.0663,71,0.0,0.0314,0.111
5sOch9Cf4uxcMtwFzMtNqQ,Delicate,Taylor Swift,edm,pop edm,relaxed,0.404,95.045,0.0499,0.75,0.216,71,0.000357,0.0682,0.0911
3KZcrZ36LW9RnChK1iIkth,Send My Love (To Your New Lover),Adele,edm,pop edm,focused,0.532,164.068,0.565,0.688,0.0356,71,3.08e-06,0.0875,0.172
2Aomjzc0qNjk4uc3JYGxgc,Fades Away - Tribute Concert Version,Avicii,edm,pop edm,relaxed,0.549,134.493,0.165,0.595,0.132,71,1.45e-05,0.104,0.0873
0eeeyCAGnGZInPtpkdYiPa,Jamais Vu,BTS,edm,pop edm,relaxed,0.47,81.0,0.241,0.608,0.226,71,0.0,0.0428,0.0963
6PqUdUGS4h5aGY7YyEGXr8,All The Lies,Alok,edm,pop edm,relaxed,0.835,102.023,0.672,0.611,0.167,71,0.0,0.139,0.107
7ElF5zxOwYP4qVSWVvse3W,Break Your Heart,Taio Cruz,edm,pop edm,relaxed,0.934,122.01,0.568,0.607,0.0327,71,0.0,0.0314,0.0909
62bOmKYxYg7dhrC6gH9vFn,Bye Bye Bye,*NSYNC,edm,pop edm,happy,0.926,172.638,0.861,0.61,0.031,71,0.0012,0.0479,0.0821
78kar2tZk7655xZMibzXO3,Oi,Lagum,edm,pop edm,focused,0.56,134.057,0.72,0.806,0.296,71,0.0,0.0485,0.101
4tknhO5RmXIxnpoipMKBmG,Monster - Robin Schulz Remix,LUM!X,edm,electro house,relaxed,0.815,126.164,0.48,0.475,0.133,71,0.0,0.124,0.11
0tgbSxoFjZ20MjfoKwWevV,Your Love,David Guetta,edm,progressive electro house,relaxed,0.937,125.027,0.512,0.571,0.0997,70,0.496,0.0336,0.125
4qetR2UUyBeUrJ9DbYrpVQ,Stop It,FISHER,edm,electro house,happy,0.824,124.016,0.87,0.86,0.024,70,0.657,0.0518,0.205
36P6ptTyxOggYgR2aoZiAl,Pisadinha,Diego & Victor Hugo,edm,pop edm,happy,0.874,164.81,0.829,0.642,0.439,70,0.0,0.128,0.0821
5lYKob6hewwt3dcy5kWMfF,Praia do Rosa - Acústico,Oriente,edm,pop edm,focused,0.595,90.653,0.779,0.57,0.273,70,0.0,0.216,0.151
7pSXU2BrcwQt5mbRPKEO4k,Pesquisa no Google (feat. Henrique & Diego) - Ao Vivo,Turma do Pagode,edm,pop edm,happy,0.754,166.175,0.749,0.543,0.792,70,0.0,0.0639,0.499
2iXBZ32Fz5VDCLeE0JIdX5,Better in Time,Leona Lewis,edm,pop edm,focused,0.7,163.953,0.549,0.584,0.512,70,2.43e-05,0.0506,0.13
6ZvLKwgPKlyZtDPkTWjPI7,This Groove,Oliver Heldens,edm,progressive electro house,happy,0.909,124.025,0.787,0.823,0.00779,70,0.0407,0.0635,0.126
2ACOWPLUe4A4KuQ5ioD2od,That's My Girl,Fifth Harmony,edm,pop edm,relaxed,0.851,202.049,0.612,0.596,0.0358,70,3.19e-05,0.121,0.365
4XBpczMYDeco0RR5MpJFWt,Flames (with ZAYN),R3HAB,edm,big room,focused,0.643,152.085,0.441,0.358,0.157,70,0.0,0.081,0.0898
6ukMqDxnOPOgoHdak7Kyp3,Marvin Gaye,Charlie Puth,edm,pop edm,focused,0.616,110.015,0.815,0.795,0.417,70,0.0,0.06,0.349
4QVS8YCpK71R4FsxSMCjhP,Tie Me Down (with Elley Duhé),Gryffin,edm,pop edm,relaxed,0.839,98.932,0.314,0.548,0.135,70,0.0,0.0644,0.102
2ISSQPb9LHHiV6ng2NXosL,Beautiful Now,Zedd,edm,pop edm,relaxed,0.833,128.003,0.56,0.628,0.0079,70,1.48e-05,0.0282,0.074
7ciLq0Cip0yxiz6KANrOUq,Toothbrush,DNCE,edm,pop edm,happy,0.786,104.957,0.823,0.554,0.122,70,0.0,0.132,0.468
5MMrkwK6AgNAsgHVdC7daZ,Péssimo Negócio (Ao Vivo),Dilsinho,edm,pop edm,focused,0.651,148.03,0.544,0.538,0.801,70,0.0,0.0336,0.948
7qZOnik9K8Mv987ccBjwwj,Wait Another Day,Mike Williams,edm,progressive electro house,relaxed,0.912,126.023,0.671,0.727,0.0272,70,0.000443,0.0377,0.118
3HNs1UAn7OZQiby7DXTIYl,Oblivion (feat. Amber Van Day),Love Harder,edm,electro house,focused,0.411,125.996,0.407,0.916,0.159,70,1.1e-05,0.0657,0.0989
4C24fGqRUrz3TyVt4uku2Y,Reprise - Ao Vivo,Sorriso Maroto,edm,pop edm,happy,0.735,147.975,0.775,0.561,0.795,69,0.0,0.0357,0.871
76gCEZkHTzU8lY3aY6mFRM,Sumiu do Mapa - Ao Vivo,Lucas Lucco,edm,pop edm,happy,0.848,125.01,0.768,0.809,0.319,69,0.0,0.0386,0.64
2JVbZEpewmqNlSzmXJTx2E,Favela,Alok,edm,pop edm,intense,0.812,103.023,0.283,0.777,0.0125,69,0.00233,0.0598,0.0264
0R4dwzW253KTxchGryT1H6,Mandona - Acústico,Oriente,edm,pop edm,focused,0.4,88.755,0.556,0.652,0.339,69,0.0,0.447,0.105
1FG7QNYVJz1x50D8AzOVQt,Congratulations,Don Diablo,edm,pop edm,party,0.8,120.083,0.519,0.82,0.0858,69,3.49e-05,0.138,0.343
1F9xcExF9W7m5BxTdlJLED,Repeat After Me,Dimitri Vegas & Like Mike,edm,big room,intense,0.939,131.933,0.179,0.321,0.00342,69,0.81,0.0616,0.0905
7JHdotEeGSIbtFuo4dVvsC,In The Middle,Alesso,edm,big room,relaxed,0.92,122.991,0.633,0.751,0.00504,69,0.00302,0.0964,0.127
3nFJbZCHP4d9vduKjJLdBL,Never Too Much,Luther Vandross,edm,progressive electro house,focused,0.583,109.935,0.76,0.734,0.125,69,0.0,0.129,0.0367
0WSjVLITbxV6kVXndziQDm,Drop That Low (When I Dip),Tujamo,edm,big room,intense,0.896,125.744,0.103,0.586,0.00945,69,0.836,0.372,0.121
5e45GhSF18JYoLpaq2F48h,"Azukita (Steve Aoki, Daddy Yankee, Play-N-Skillz & Elvis Crespo) (feat. Elvis Crespo)",Steve Aoki,edm,progressive electro house,happy,0.942,130.019,0.818,0.715,0.00175,69,0.000461,0.107,0.0581
4mEILaBM7bKZqKAun5tABu,When We Were Young,Lost Kings,edm,pop edm,relaxed,0.789,129.916,0.345,0.547,0.00871,69,0.0,0.042,0.1
6TR0FGw4zhlGbQALN065AI,Breathe,CamelPhat,edm,electro house,intense,0.877,125.015,0.081,0.595,0.00646,69,0.0879,0.0442,0.398
6siDDghVE7fxel5o7fE4OF,Sweater Weather,Gaullin,edm,electro house,intense,0.873,125.086,0.236,0.57,0.00853,69,0.0,0.07,0.365
0mV5JWhyUFANd9qpwLkM8d,No Sleep (feat. Bonn) - DubVision Remix,Martin Garrix,edm,electro house,intense,0.79,127.972,0.291,0.584,0.0455,69,0.0,0.0589,0.213
16QlvcrfQPyRLfbxcXu0VG,Therapy,Timmy Trumpet,edm,electro house,intense,0.896,149.936,0.0393,0.504,0.00183,69,0.0284,0.044,0.134
2ONRkpOJ6X91GMXMthtT0M,Ride It - Jonas Blue Remix,Regard,edm,electro house,relaxed,0.946,125.037,0.392,0.689,0.00658,69,0.00189,0.0397,0.262
6BwN05qKw4Q8bNoq3rYuz7,Drop It,Tujamo,edm,electro house,intense,0.897,126.036,0.177,0.747,0.0104,69,0.763,0.0642,0.0541
2cFK03sObtI6AK3QKeOT5g,We Got That Cool (feat. Afrojack & Icona Pop),Yves V,edm,electro house,relaxed,0.865,124.01,0.611,0.639,0.00462,69,1.26e-06,0.0357,0.208
60glrFrvqFW5RmNNecsnaa,Muito Cedo,Turma do Pagode,edm,pop edm,relaxed,0.744,152.076,0.638,0.561,0.581,69,0.0,0.0408,0.821
2S5LNtRVRPbXk01yRQ14sZ,"I Don't Like It, I Love It (feat. Robin Thicke & Verdine White)",Flo Rida,edm,pop edm,happy,0.766,118.004,0.784,0.854,0.0242,68,0.0,0.141,0.0793
6oG7bmUn7ws0qYEJ0eEbeG,Touch,Little Mix,edm,pop edm,relaxed,0.718,101.821,0.551,0.607,0.032,68,0.0,0.0978,0.403
2xbRwcylUnX881qaqf5ZZJ,Freak - Joe Stone 2K18 Edit,R3HAB,edm,progressive electro house,happy,0.855,125.943,0.769,0.666,0.222,68,0.0,0.236,0.502
5XMkENs3GfeRza8MfVAhjK,Finesse,Bruno Mars,edm,pop edm,happy,0.798,104.953,0.939,0.741,0.00781,68,0.0,0.0718,0.0232
6rO7Ljvkmj4ESCIcGEsVdT,Rabbit Hole,CamelPhat,edm,electro house,intense,0.865,123.987,0.287,0.603,0.00991,68,0.0227,0.034,0.203
6qLkMLUIkdtX34gHF9sPFL,After Hours,M-22,edm,electro house,relaxed,0.84,123.974,0.68,0.748,0.0225,68,5.41e-06,0.054,0.139
3EDbqYLrCNBP7J2CqcMPZO,The Power,Duke Dumont,edm,electro house,intense,0.831,121.929,0.191,0.625,0.00447,68,0.0624,0.0541,0.0923
5ohL55vbPhN999ETafibnk,Glad You Came,VIZE,edm,electro house,intense,0.758,126.07,0.287,0.757,0.0204,68,0.000717,0.0426,0.107
2lYTJK94hb0fd1LQtb6Dhk,Don't Leave Me Alone (feat. Anne-Marie),David Guetta,edm,progressive electro house,relaxed,0.738,127.95,0.481,0.659,0.118,68,0.0,0.0477,0.115
1CmUZGtH29Kx36C1Hleqlz,Thrift Shop (feat. Wanz),Macklemore & Ryan Lewis,edm,pop edm,focused,0.526,94.992,0.662,0.781,0.0619,68,0.0,0.293,0.0457
1QnvpPFP4Q3FHbDchqWiWy,Airplanes (feat. Hayley Williams),B.o.B,edm,pop edm,relaxed,0.867,93.033,0.377,0.66,0.11,68,0.0,0.116,0.0368
0ZHK2kaWTvSCRWkLflRFgF,Bota pra Tremer,Pedro Sampaio,edm,pop edm,party,0.399,149.936,0.915,0.872,0.353,68,8.32e-05,0.245,0.106
2xkrujtSjZz7EKAYGbIIzH,Blah Blah Blah,Armin van Buuren,edm,pop edm,intense,0.963,138.009,0.179,0.612,0.00897,68,0.00378,0.0531,0.294
3qPXWPkEZgUhUgPifbE99z,WOW,Tiësto,edm,progressive electro house,intense,0.99,127.954,0.192,0.6,0.00116,68,0.52,0.337,0.124
7ghI7Ocugk2XTdRe6uxDyS,@Isa - Ao Vivo,Marcos & Belutti,edm,pop edm,happy,0.951,158.904,0.913,0.654,0.288,68,0.0,0.0558,0.121
1dKYlw6v9wofuqb7EXSvPn,Isso Que é Vida,Dennis DJ,edm,pop edm,happy,0.73,133.889,0.93,0.86,0.471,67,0.0,0.13,0.0952
3SVRfC0uq01bI5jGCLkQjC,O Brasil Tem Que Te Ver (feat. MC Kevinho),Turma do Pagode,edm,pop edm,happy,0.822,163.748,0.911,0.694,0.449,67,0.0,0.0467,0.97
1izX2DJ0C4ULbe6ptR9Nz3,dork,Sueco the Child,edm,pop edm,focused,0.538,84.034,0.607,0.753,0.2,67,2.89e-05,0.31,0.153
14WsidKNckjSyoa18e0xnp,Bumbum Ignorante,Dennis DJ,edm,pop edm,happy,0.733,155.061,0.855,0.857,0.158,67,0.0,0.0985,0.0855
3MkuFR7t25mu7Iscp6GGiV,Panic Room,Au/Ra,edm,progressive electro house,intense,0.883,122.987,0.255,0.578,0.0259,67,0.0706,0.0298,0.118
5lNuqFVMca4vPupY10cH0J,No Promises (feat. Demi Lovato),Cheat Codes,edm,pop edm,focused,0.619,112.961,0.58,0.739,0.0572,67,0.0,0.162,0.105
0Nc1rZEB2tZLgpxw5nkpEu,Moon,Kid Francescoli,edm,electro house,relaxed,0.658,117.986,0.0532,0.663,0.295,67,0.867,0.0345,0.102
7GvzyeeBMoDlC9OziuPMQQ,Ok Without You,Klaas,edm,electro house,intense,0.787,124.989,0.252,0.665,0.011,67,0.000428,0.099,0.539
7rRMmhC027ixjjXzuZYoMv,All Night Long,Jonas Blue,edm,electro house,relaxed,0.811,125.946,0.332,0.572,0.00887,67,5.65e-06,0.066,0.124
6LUOMjoORvAkdhBYvESO46,Move Your Body - Alan Walker Remix,Sia,edm,electro house,relaxed,0.789,128.028,0.4,0.636,0.0834,67,0.000896,0.0892,0.391
2E0fhpXbNfksy2mdjm57bf,Salute,Little Mix,edm,pop edm,relaxed,0.732,82.027,0.352,0.641,0.0992,67,0.0,0.051,0.285
1cOyWWUr3oXJIxY0AjJEx9,YOUTH,Troye Sivan,edm,pop edm,relaxed,0.737,91.507,0.592,0.628,0.0625,67,0.0,0.041,0.0777
2Y3P9IFAeNGH9qTZDp9N6W,Day Or Night,Mike Williams,edm,electro house,relaxed,0.881,128.036,0.534,0.619,0.00826,67,0.0941,0.0335,0.0995
3fDgxdcf0jeJgGiZJGUmyK,Ya Kidding,FISHER,edm,electro house,happy,0.983,125.007,0.77,0.813,0.00177,67,0.546,0.153,0.502
1geovaCdfs5fSa4NNgFPVe,Bella Ciao,Hardwell,edm,big room,intense,0.892,129.991,0.235,0.616,0.00214,67,0.000186,0.0462,0.227
439TlnnznSiBbQbgXiBqAd,m.A.A.d city,Kendrick Lamar,edm,big room,intense,0.729,91.048,0.217,0.487,0.0538,67,4.07e-06,0.271,0.44
1lr5prHQn7Q766Ix6eGRKK,Freed from Desire (feat. Indiiana),Drenchill,edm,big room,intense,0.758,126.0,0.147,0.789,0.0665,67,0.0,0.114,0.0711
0BVRi6cizWdDrLRmKI0qsw,Chupadinha,Os Barões Da Pisadinha,edm,pop edm,happy,0.844,172.095,0.967,0.723,0.646,67,0.0,0.0402,0.0744
6wDzwmywQ2X8O0FN1IQGol,Cabeça Voando,Os Barões Da Pisadinha,edm,pop edm,happy,0.834,172.008,0.963,0.659,0.388,67,1.32e-05,0.0439,0.121
40vCMTDaDwwpf7DyBlmgEj,Menage A Trois,LIZOT,edm,pop edm,relaxed,0.896,123.941,0.483,0.672,0.122,67,0.00418,0.0657,0.0608
4RgDgaohkG08f630ZT9QKc,Body - Dzeko Remix,Loud Luxury,edm,pop edm,relaxed,0.946,125.966,0.653,0.653,0.00812,67,0.000207,0.0556,0.126
1EPtKqJUVJki9jVyIr2ZpU,Mensagem Só de Ida (feat. Maiara & Maraisa) - Ao Vivo,Yasmin Santos,edm,pop edm,relaxed,0.855,161.743,0.574,0.485,0.159,67,0.0,0.165,0.312
5pHzIjrVsV1GG3E1G0fsWU,Gone Too Long,Cat Dealers,edm,progressive electro house,relaxed,0.803,123.997,0.434,0.632,0.00742,67,1.09e-05,0.125,0.404
0UMLejbZXf7YVgnfxURvVr,Ignite (feat. SEUNGRI),K-391,edm,progressive electro house,relaxed,0.866,179.869,0.486,0.575,0.0204,66,6.39e-06,0.246,0.188
77TT8Xvx637TpzV8kKGkUw,Titanium (feat. Sia),David Guetta,edm,pop edm,relaxed,0.787,126.062,0.301,0.604,0.0679,66,0.15,0.103,0.127
4B3RmT3cGvh8By3WY9pbIx,Skyscraper,Demi Lovato,edm,pop edm,relaxed,0.581,103.82,0.188,0.573,0.148,66,0.0,0.0276,0.128
0hNduWmlWmEmuwEFcYvRu1,Sunset Lover,Petit Biscuit,instrumental,instrumental,relaxed,0.467,90.838,0.236,0.783,0.729,77,0.809,0.0503,0.109
430efk5Jc5wGay4EWP4snS,Baianá,Bakermat,instrumental,instrumental,relaxed,0.755,121.869,0.493,0.497,0.0007,76,0.585,0.0497,0.33
2cGxRwrMyEAp8dEbuZaVv6,Instant Crush,Daft Punk,instrumental,instrumental,focused,0.585,109.942,0.518,0.775,0.0422,75,0.619,0.0271,0.077
0q6LuUqGLUiCPP1cbdwFs3,On Melancholy Hill,Gorillaz,instrumental,instrumental,relaxed,0.739,120.423,0.578,0.689,1.51e-05,75,0.509,0.026,0.064
6ADPydLM8fmi6fjO9ZXAb8,Forest Rain,Rain Recordings,instrumental,instrumental,intense,1.0,171.623,1e-05,0.0771,0.902,75,0.613,0.0508,0.845
0LtOwyZoSNZKJWHqjzADpW,Feels Like We Only Go Backwards,Tame Impala,instrumental,instrumental,relaxed,0.9,149.508,0.491,0.303,0.0277,75,0.635,0.0574,0.11
23zJcKwLf5CeaKVbFhrWgF,A Palé,ROSALÍA,instrumental,instrumental,relaxed,0.409,122.848,0.332,0.63,0.119,74,0.629,0.0903,0.121
5UqCQaDshqbIk3pkhy4Pjg,Levels - Radio Edit,Avicii,instrumental,instrumental,relaxed,0.89,126.04,0.466,0.584,0.047,74,0.814,0.0343,0.309
57Xjny5yNzAcsxnusKmAfA,Reptilia,The Strokes,instrumental,instrumental,focused,0.666,157.992,0.741,0.486,0.000563,73,0.789,0.033,0.101
1RSy7B2vfPi84N80QJ6frX,Blue Monday - 2016 Remaster,New Order,instrumental,instrumental,happy,0.703,130.27,0.856,0.793,0.000726,73,0.88,0.0581,0.075
1MJ5f5EYBC92ADD6xcz7nb,Chamber Of Reflection,Mac DeMarco,instrumental,instrumental,focused,0.558,131.037,0.505,0.537,0.263,73,0.91,0.0929,0.102
63OFKbMaZSDZ4wtesuuq6f,Born To Be Wild,Steppenwolf,instrumental,instrumental,relaxed,0.71,145.928,0.53,0.438,0.262,73,0.537,0.0919,0.221
15RPEE4Xjz1dQK71zdAJSA,Can I Call You Tonight?,Dayglow,instrumental,instrumental,relaxed,0.842,129.98,0.5,0.641,0.132,72,0.91,0.0292,0.419
2bLqfJjuC5syrsgDsZfGmn,The Way I Are,Timbaland,instrumental,instrumental,happy,0.807,114.759,0.765,0.731,0.181,72,0.751,0.1,0.319
23khhseCLQqVMCIT1WMAns,Magic,Coldplay,instrumental,instrumental,relaxed,0.483,93.458,0.355,0.738,0.0262,72,0.616,0.0403,0.106
0bXpmJyHHYPk6QBFj25bYF,Intro,The xx,instrumental,instrumental,intense,0.778,100.363,0.152,0.617,0.459,72,0.925,0.027,0.128
2JO3HwMRPeya8bXbtbyPcf,Love Will Tear Us Apart,Joy Division,instrumental,instrumental,happy,0.956,146.754,0.909,0.443,5.24e-05,71,0.825,0.0511,0.135
0wJoRiX5K5BxlqZTolB2LD,Purple Haze,Jimi Hendrix,instrumental,instrumental,relaxed,0.905,108.9,0.486,0.533,0.00876,71,0.578,0.0754,0.0698
41ngfIhPv1DkwHozVjH5Yc,Florida Rain Storm,Mother Nature Sound FX,instrumental,instrumental,relaxed,0.523,89.925,0.0384,0.157,0.0027,71,0.764,0.0666,0.0936
7723JnKU2R15Iv4T7OJrly,Funky Town,Lipps Inc.,instrumental,instrumental,party,0.63,122.458,0.342,0.906,0.000547,70,0.616,0.0575,0.0994
1pKYYY0dkg23sQQXi0Q5zN,Around the World,Daft Punk,instrumental,instrumental,happy,0.795,121.294,0.841,0.956,0.00356,70,0.889,0.15,0.0906
7qrBYrivpvfXUPBMmqh3dA,5:32pm,The Deli,instrumental,instrumental,chill,0.186,86.383,0.548,0.691,0.686,70,0.934,0.0487,0.0762
5JCi3pyggvk4B0yd0BK3ow,Stay High - Habits Remix,Tove Lo,instrumental,instrumental,relaxed,0.677,121.01,0.0747,0.736,0.00114,69,0.844,0.0352,0.0949
2ctvdKmETyOzPb2GiJJT53,Breathe (In the Air),Pink Floyd,instrumental,instrumental,sad,0.375,128.153,0.258,0.431,0.391,68,0.721,0.0347,0.143
5VarZFY00sO54HErJ3TPCI,So Good At Being in Trouble,Unknown Mortal Orchestra,instrumental,instrumental,focused,0.435,103.816,0.594,0.829,0.0363,68,0.878,0.0515,0.119
6nJPHXRpKYv2yqtalEjKy5,Got the Life,Korn,instrumental,instrumental,relaxed,0.905,123.277,0.584,0.501,1.88e-05,68,0.765,0.0518,0.383
38wCbVfMreML5ZhF5iQuKA,Disorder - 2007 Remaster,Joy Division,instrumental,instrumental,happy,0.798,84.696,0.74,0.32,0.00033,68,0.692,0.124,0.176
4xiyq1iRdsxuU1BPUJ490Z,Close To Me,The Cure,instrumental,instrumental,focused,0.523,185.075,0.965,0.724,0.0745,68,0.703,0.116,0.0811
0tdCy39PgWN8LFWu34ORn3,Rap Saved Me,21 Savage,instrumental,instrumental,sad,0.399,143.049,0.148,0.845,0.00525,67,0.74,0.309,0.102
4wtR6HB3XekEengMX17cpc,Children,Robert Miles,instrumental,instrumental,relaxed,0.755,137.064,0.388,0.604,0.000295,67,0.812,0.0337,0.0625
5H2WmzaijYOGTHeHdM3w9P,Nice Boys,TEMPOREX,instrumental,instrumental,relaxed,0.669,75.144,0.337,0.546,0.495,67,0.735,0.103,0.25
5LlsD7LdSMkGV4Iu0a2Zq0,Waste A Moment,Kings of Leon,instrumental,instrumental,relaxed,0.85,152.644,0.537,0.436,0.000861,67,0.74,0.0617,0.128
7jZHUhAmW5oq1cq6s8IxmK,Sun Models (feat. Madelyn Grant),ODESZA,instrumental,instrumental,focused,0.481,120.001,0.47,0.683,0.191,67,0.736,0.075,0.0907
6wVViUl2xSRoDK2T7dMZbR,Bizarre Love Triangle,New Order,instrumental,instrumental,happy,0.885,118.506,0.919,0.613,0.0804,67,0.746,0.052,0.0997
46T7puWlH8ptC6lx7bQ3TY,Let Me Die,Lil Happy Lil Sad,instrumental,instrumental,sad,0.37,78.963,0.102,0.503,0.768,66,0.599,0.0489,0.116
02q7qbOYbE89NMFEtOklcc,Unity,Dimitri Vegas & Like Mike,instrumental,instrumental,intense,0.912,129.999,0.191,0.65,0.0241,66,0.8,0.0406,0.293
0kCfKToIFZFQQAaSQHcjRL,LTE,$uicideBoy$,instrumental,instrumental,relaxed,0.493,106.011,0.0383,0.781,0.0717,66,0.586,0.0522,0.123
5oPUBUzrAnwvlmMzl1VW7Y,Breathe,The Prodigy,instrumental,instrumental,relaxed,0.822,130.036,0.32,0.679,0.0091,66,0.871,0.0498,0.0388
41X9To0bQ4fpoSRri4NHiI,Seasons (Waiting On You),Future Islands,instrumental,instrumental,relaxed,0.721,140.027,0.589,0.498,0.136,66,0.7,0.0282,0.0933
3tRv4ZYZimrL27flnjgeR6,Every You Every Me,Placebo,instrumental,instrumental,intense,0.923,133.134,0.165,0.478,2.7e-05,66,0.719,0.0569,0.325
0Xz3DTcdZI01mjKfNZrsC1,Mayhem,Steve Aoki,instrumental,instrumental,intense,0.964,127.929,0.078,0.604,0.00016,66,0.611,0.033,0.858
4wm54RgVLbAtk5v4A9I9x5,La Câlin,Serhat Durmus,instrumental,instrumental,relaxed,0.437,147.844,0.0697,0.598,0.0883,66,0.839,0.0422,0.1
5Uj0VnayJKOuP9GmmDPNOx,Untz Untz,Dimitri Vegas & Like Mike,instrumental,instrumental,relaxed,0.967,138.019,0.31,0.678,0.00596,65,0.73,0.089,0.0694
24Jk4wYlLRXI9TUMdkHoMN,Again,Wun Two,instrumental,instrumental,focused,0.525,82.777,0.652,0.762,0.949,65,0.87,0.199,0.114
0FMjqbY3aWo1QDbo3GwXib,Always in My Head,Coldplay,instrumental,instrumental,relaxed,0.502,97.544,0.0397,0.499,0.0128,65,0.687,0.0254,0.068
4LkLfPYc3yjOta7Gk8FDRB,Think About Me,dvsn,instrumental,instrumental,sad,0.294,105.027,0.11,0.547,0.0607,65,0.786,0.0482,0.0933
1Q4jb2UjtWUDUojHsB8mLY,Split (Only U) - Radio Edit,Tiësto,instrumental,instrumental,relaxed,0.927,128.016,0.35,0.634,0.048,65,0.687,0.136,0.0864
0XhxyzxCoJ15QH3J4HnCfW,Caribbean Thunderstorm,Mother Nature Sound FX,instrumental,instrumental,intense,0.723,141.159,0.0159,0.135,8.23e-05,65,0.797,0.107,0.957
62N2JSA0jHmSH7Va9t7hIf,Habits (Stay High) - Hippie Sabotage Remix,Tove Lo,instrumental,instrumental,relaxed,0.686,121.011,0.0656,0.735,0.00108,65,0.871,0.0366,0.0933
7BEA0aIXF1nTvOK9zVcVkm,Interstellar,Arbour,instrumental,instrumental,sad,0.157,74.992,0.124,0.621,0.525,65,0.82,0.1,0.11
